"TipoNome","CategoriaNome","MaterialNome","CorNome","GenNome","TamNome","SapatosID","PrecoBase","PrecoFinal"
Sandálias,Verão,Tecido,Azul,Feminino,37,2082,80,96
Sandálias,Verão,Tecido,Azul,Feminino,36,2083,80,96
Salto Alto,Moda,Couro,Vermelho,Feminino,35,2084,160,208
Salto Alto,Moda,Camurça,Vermelho,Feminino,35,2085,160,200
Salto Alto,Moda,Sintético,Vermelho,Feminino,35,2086,160,184
Sandálias,Verão,Tecido,Azul,Feminino,35,2087,80,96
Sandálias,Verão,Tecido,Azul Marinho,Feminino,40,2088,80,96
Salto Alto,Moda,Couro,Dourado,Feminino,40,2089,160,208
Sandálias,Verão,Tecido,Azul Marinho,Feminino,39,2090,80,96
Salto Alto,Moda,Camurça,Dourado,Feminino,40,2091,160,200
Sandálias,Verão,Tecido,Azul Marinho,Feminino,38,2092,80,96
Salto Alto,Moda,Sintético,Dourado,Feminino,40,2093,160,184
Sandálias,Verão,Tecido,Azul Marinho,Feminino,37,2094,80,96
Salto Alto,Moda,Couro,Dourado,Feminino,39,2095,160,208
Sandálias,Verão,Tecido,Azul Marinho,Feminino,36,2096,80,96
Salto Alto,Moda,Camurça,Dourado,Feminino,39,2097,160,200
Sandálias,Verão,Tecido,Azul Marinho,Feminino,35,2098,80,96
Sandálias,Verão,Tecido,Branco,Feminino,40,2099,80,96
Salto Alto,Moda,Sintético,Dourado,Feminino,39,2100,160,184
Sapatênis,Casual & Conforto,Lona,Azul Marinho,Unissex,35,2101,100,110
Sandálias,Verão,Tecido,Branco,Feminino,39,2102,80,96
Sapatênis,Casual & Conforto,Sintético,Azul Marinho,Unissex,35,2103,100,115
Sandálias,Verão,Tecido,Branco,Feminino,38,2104,80,96
Sapatênis,Esportivo,Couro,Branco,Unissex,43,2105,100,130
Sandálias,Verão,Tecido,Branco,Feminino,37,2106,80,96
Sapatênis,Esportivo,Couro,Branco,Masculino,43,2107,100,130
Sandálias,Verão,Tecido,Branco,Feminino,36,2108,80,96
Sapatênis,Esportivo,Sintético,Cinza,Unissex,41,2109,100,115
Sapatênis,Esportivo,Tecido,Branco,Unissex,43,2110,100,120
Sandálias,Verão,Tecido,Branco,Feminino,35,2111,80,96
Sapatênis,Esportivo,Tecido,Branco,Masculino,43,2112,100,120
Sapatênis,Esportivo,Sintético,Cinza,Masculino,41,2113,100,115
Sapatênis,Esportivo,Couro,Preto,Unissex,39,2114,100,130
Sapatênis,Esportivo,Lona,Branco,Unissex,43,2115,100,110
Sapatênis,Esportivo,Couro,Cinza,Unissex,40,2116,100,130
Sapatênis,Esportivo,Couro,Preto,Masculino,39,2117,100,130
Sapatênis,Esportivo,Couro,Cinza,Masculino,40,2118,100,130
Sapatênis,Esportivo,Lona,Branco,Masculino,43,2119,100,110
Sapatênis,Esportivo,Tecido,Preto,Unissex,39,2120,100,120
Sapatênis,Esportivo,Tecido,Cinza,Unissex,40,2121,100,120
Sapatênis,Esportivo,Sintético,Branco,Unissex,43,2122,100,115
Sapatênis,Esportivo,Tecido,Preto,Masculino,39,2123,100,120
Sapatênis,Esportivo,Tecido,Cinza,Masculino,40,2124,100,120
Sandálias,Verão,Tecido,Vermelho,Feminino,40,2125,80,96
Sapatênis,Esportivo,Sintético,Branco,Masculino,43,2126,100,115
Sapatênis,Esportivo,Lona,Cinza,Unissex,40,2127,100,110
Sapatênis,Esportivo,Lona,Cinza,Masculino,40,2128,100,110
Sapatênis,Esportivo,Couro,Branco,Unissex,42,2129,100,130
Sapatênis,Esportivo,Lona,Preto,Unissex,39,2130,100,110
Sapatênis,Esportivo,Sintético,Cinza,Unissex,40,2131,100,115
Sapatênis,Esportivo,Couro,Branco,Masculino,42,2132,100,130
Sandálias,Verão,Tecido,Vermelho,Feminino,39,2133,80,96
Sapatênis,Esportivo,Tecido,Branco,Unissex,42,2134,100,120
Sapatênis,Esportivo,Sintético,Cinza,Masculino,40,2135,100,115
Sandálias,Verão,Tecido,Vermelho,Feminino,38,2136,80,96
Sapatênis,Esportivo,Tecido,Branco,Masculino,42,2137,100,120
Sapatênis,Esportivo,Couro,Cinza,Unissex,39,2138,100,130
Sandálias,Verão,Tecido,Vermelho,Feminino,37,2139,80,96
Sapatênis,Esportivo,Lona,Branco,Unissex,42,2140,100,110
Sapatênis,Esportivo,Couro,Cinza,Masculino,39,2141,100,130
Sapatênis,Esportivo,Lona,Branco,Masculino,42,2142,100,110
Sapatênis,Esportivo,Lona,Preto,Masculino,39,2143,100,110
Sapatênis,Esportivo,Tecido,Cinza,Unissex,39,2144,100,120
Sandálias,Verão,Tecido,Vermelho,Feminino,36,2145,80,96
Sapatênis,Esportivo,Sintético,Preto,Unissex,39,2146,100,115
Sapatênis,Esportivo,Tecido,Cinza,Masculino,39,2147,100,120
Sandálias,Verão,Tecido,Vermelho,Feminino,35,2148,80,96
Sapatênis,Esportivo,Sintético,Preto,Masculino,39,2149,100,115
Sapatênis,Esportivo,Lona,Cinza,Unissex,39,2150,100,110
Sandálias,Verão,Tecido,Cinza,Feminino,40,2151,80,96
Sapatênis,Esportivo,Sintético,Branco,Unissex,42,2152,100,115
Sapatênis,Esportivo,Couro,Preto,Unissex,38,2153,100,130
Sandálias,Verão,Tecido,Cinza,Feminino,39,2154,80,96
Sapatênis,Esportivo,Couro,Preto,Masculino,38,2155,100,130
Sandálias,Verão,Tecido,Cinza,Feminino,38,2156,80,96
Sapatênis,Esportivo,Tecido,Preto,Unissex,38,2157,100,120
Sandálias,Verão,Tecido,Cinza,Feminino,37,2158,80,96
Sapatênis,Esportivo,Tecido,Preto,Masculino,38,2159,100,120
Sandálias,Verão,Tecido,Cinza,Feminino,36,2160,80,96
Sapatênis,Esportivo,Lona,Preto,Unissex,38,2161,100,110
Sapatênis,Esportivo,Lona,Preto,Masculino,38,2162,100,110
Sapatênis,Esportivo,Lona,Cinza,Masculino,39,2163,100,110
Sapatênis,Esportivo,Sintético,Preto,Unissex,38,2164,100,115
Sapatênis,Esportivo,Sintético,Branco,Masculino,42,2165,100,115
Sandálias,Verão,Tecido,Cinza,Feminino,35,2166,80,96
Sapatênis,Esportivo,Sintético,Cinza,Unissex,39,2167,100,115
Sapatênis,Esportivo,Sintético,Preto,Masculino,38,2168,100,115
Sapatênis,Esportivo,Sintético,Cinza,Masculino,39,2169,100,115
Sapatênis,Esportivo,Couro,Preto,Unissex,37,2170,100,130
Sapatênis,Esportivo,Tecido,Preto,Unissex,37,2171,100,120
Sandálias,Verão,Tecido,Dourado,Feminino,40,2172,80,96
Sapatênis,Esportivo,Couro,Cinza,Unissex,38,2173,100,130
Sapatênis,Esportivo,Lona,Preto,Unissex,37,2174,100,110
Sandálias,Verão,Tecido,Dourado,Feminino,39,2175,80,96
Sapatênis,Esportivo,Couro,Cinza,Masculino,38,2176,100,130
Sapatênis,Esportivo,Sintético,Preto,Unissex,37,2177,100,115
Sandálias,Verão,Tecido,Dourado,Feminino,38,2178,80,96
Sapatênis,Esportivo,Couro,Preto,Unissex,36,2179,100,130
Sandálias,Verão,Tecido,Dourado,Feminino,37,2180,80,96
Sapatênis,Esportivo,Tecido,Preto,Unissex,36,2181,100,120
Sandálias,Verão,Tecido,Dourado,Feminino,36,2182,80,96
Sapatênis,Esportivo,Lona,Preto,Unissex,36,2183,100,110
Sapatênis,Esportivo,Tecido,Cinza,Unissex,38,2184,100,120
Sandálias,Verão,Tecido,Dourado,Feminino,35,2185,80,96
Sapatênis,Esportivo,Sintético,Preto,Unissex,36,2186,100,115
Sapatênis,Esportivo,Tecido,Cinza,Masculino,38,2187,100,120
Sapatênis,Esportivo,Couro,Preto,Unissex,35,2188,100,130
Sandálias,Verão,Tecido,Prata,Feminino,40,2189,80,96
Sapatênis,Esportivo,Lona,Cinza,Unissex,38,2190,100,110
Sapatênis,Esportivo,Couro,Branco,Unissex,41,2191,100,130
Sapatênis,Esportivo,Tecido,Preto,Unissex,35,2192,100,120
Sandálias,Verão,Tecido,Prata,Feminino,39,2193,80,96
Sapatênis,Esportivo,Lona,Cinza,Masculino,38,2194,100,110
Sapatênis,Esportivo,Lona,Preto,Unissex,35,2195,100,110
Sapatênis,Esportivo,Couro,Branco,Masculino,41,2196,100,130
Sandálias,Verão,Tecido,Prata,Feminino,38,2197,80,96
Sapatênis,Esportivo,Sintético,Preto,Unissex,35,2198,100,115
Sapatênis,Casual & Conforto,Couro,Preto,Unissex,43,2199,100,130
Sapatênis,Casual & Conforto,Couro,Preto,Masculino,43,2200,100,130
Sapatênis,Casual & Conforto,Tecido,Preto,Unissex,43,2201,100,120
Sandálias,Verão,Tecido,Prata,Feminino,37,2202,80,96
Sapatênis,Casual & Conforto,Tecido,Preto,Masculino,43,2203,100,120
Sapatênis,Casual & Conforto,Lona,Preto,Unissex,43,2204,100,110
Sapatênis,Casual & Conforto,Lona,Preto,Masculino,43,2205,100,110
Sandálias,Verão,Tecido,Prata,Feminino,36,2206,80,96
Sapatênis,Casual & Conforto,Sintético,Preto,Unissex,43,2207,100,115
Sandálias,Verão,Tecido,Prata,Feminino,35,2208,80,96
Sandálias,Verão,Tecido,Preto,Feminino,40,2209,80,96
Sandálias,Verão,Tecido,Preto,Feminino,39,2210,80,96
Sandálias,Verão,Tecido,Preto,Feminino,38,2211,80,96
Sandálias,Verão,Tecido,Preto,Feminino,37,2212,80,96
Sapatênis,Casual & Conforto,Sintético,Preto,Masculino,43,2213,100,115
Sandálias,Verão,Tecido,Preto,Feminino,36,2214,80,96
Sapatênis,Casual & Conforto,Couro,Preto,Unissex,42,2215,100,130
Sapatênis,Casual & Conforto,Couro,Preto,Masculino,42,2216,100,130
Sapatênis,Casual & Conforto,Tecido,Preto,Unissex,42,2217,100,120
Sandálias,Verão,Tecido,Preto,Feminino,35,2218,80,96
Sapatênis,Casual & Conforto,Tecido,Preto,Masculino,42,2219,100,120
Sandálias,Moda,Tecido,Azul,Feminino,40,2220,80,96
Sapatênis,Esportivo,Sintético,Cinza,Unissex,38,2221,100,115
Sapatênis,Casual & Conforto,Lona,Preto,Unissex,42,2222,100,110
Sapatênis,Esportivo,Tecido,Branco,Unissex,41,2223,100,120
Sandálias,Moda,Tecido,Azul,Feminino,39,2224,80,96
Sapatênis,Esportivo,Sintético,Cinza,Masculino,38,2225,100,115
Sapatênis,Casual & Conforto,Lona,Preto,Masculino,42,2226,100,110
Sapatênis,Esportivo,Tecido,Branco,Masculino,41,2227,100,120
Sapatênis,Casual & Conforto,Sintético,Preto,Unissex,42,2228,100,115
Sapatênis,Esportivo,Couro,Cinza,Unissex,37,2229,100,130
Sapatênis,Esportivo,Lona,Branco,Unissex,41,2230,100,110
Sandálias,Moda,Tecido,Azul,Feminino,38,2231,80,96
Sapatênis,Casual & Conforto,Sintético,Preto,Masculino,42,2232,100,115
Sapatênis,Esportivo,Tecido,Cinza,Unissex,37,2233,100,120
Sapatênis,Esportivo,Lona,Branco,Masculino,41,2234,100,110
Sapatênis,Casual & Conforto,Couro,Preto,Unissex,41,2235,100,130
Sandálias,Moda,Tecido,Azul,Feminino,37,2236,80,96
Sapatênis,Esportivo,Lona,Cinza,Unissex,37,2237,100,110
Sapatênis,Casual & Conforto,Couro,Preto,Masculino,41,2238,100,130
Sapatênis,Esportivo,Sintético,Cinza,Unissex,37,2239,100,115
Sapatênis,Casual & Conforto,Tecido,Preto,Unissex,41,2240,100,120
Sapatênis,Esportivo,Couro,Cinza,Unissex,36,2241,100,130
Sapatênis,Esportivo,Sintético,Branco,Unissex,41,2242,100,115
Sapatênis,Casual & Conforto,Tecido,Preto,Masculino,41,2243,100,120
Sapatênis,Esportivo,Tecido,Cinza,Unissex,36,2244,100,120
Sapatênis,Casual & Conforto,Lona,Preto,Unissex,41,2245,100,110
Sapatênis,Esportivo,Lona,Cinza,Unissex,36,2246,100,110
Sapatênis,Esportivo,Sintético,Branco,Masculino,41,2247,100,115
Sapatênis,Casual & Conforto,Lona,Preto,Masculino,41,2248,100,110
Sapatênis,Esportivo,Sintético,Cinza,Unissex,36,2249,100,115
Sapatênis,Esportivo,Couro,Branco,Unissex,40,2250,100,130
Sandálias,Moda,Tecido,Azul,Feminino,36,2251,80,96
Sapatênis,Casual & Conforto,Sintético,Preto,Unissex,41,2252,100,115
Sapatênis,Esportivo,Couro,Cinza,Unissex,35,2253,100,130
Sandálias,Moda,Tecido,Azul,Feminino,35,2254,80,96
Sapatênis,Casual & Conforto,Sintético,Preto,Masculino,41,2255,100,115
Sapatênis,Esportivo,Tecido,Cinza,Unissex,35,2256,100,120
Sapatênis,Esportivo,Couro,Branco,Masculino,40,2257,100,130
Sapatênis,Casual & Conforto,Couro,Preto,Unissex,40,2258,100,130
Sapatênis,Esportivo,Lona,Cinza,Unissex,35,2259,100,110
Sapatênis,Casual & Conforto,Couro,Preto,Masculino,40,2260,100,130
Sapatênis,Esportivo,Tecido,Branco,Unissex,40,2261,100,120
Sapatênis,Esportivo,Sintético,Cinza,Unissex,35,2262,100,115
Sapatênis,Casual & Conforto,Tecido,Preto,Unissex,40,2263,100,120
Sapatênis,Esportivo,Tecido,Branco,Masculino,40,2264,100,120
Sapatênis,Casual & Conforto,Couro,Cinza,Unissex,43,2265,100,130
Sapatênis,Casual & Conforto,Tecido,Preto,Masculino,40,2266,100,120
Sapatênis,Esportivo,Lona,Branco,Unissex,40,2267,100,110
Sandálias,Moda,Tecido,Azul Marinho,Feminino,40,2268,80,96
Sapatênis,Esportivo,Lona,Branco,Masculino,40,2269,100,110
Sapatênis,Casual & Conforto,Lona,Preto,Unissex,40,2270,100,110
Sandálias,Moda,Tecido,Azul Marinho,Feminino,39,2271,80,96
Sapatênis,Casual & Conforto,Lona,Preto,Masculino,40,2272,100,110
Sapatênis,Casual & Conforto,Sintético,Preto,Unissex,40,2273,100,115
Sapatênis,Esportivo,Sintético,Branco,Unissex,40,2274,100,115
Sapatênis,Casual & Conforto,Sintético,Preto,Masculino,40,2275,100,115
Sapatênis,Casual & Conforto,Couro,Cinza,Masculino,43,2276,100,130
Sandálias,Moda,Tecido,Azul Marinho,Feminino,38,2277,80,96
Sapatênis,Casual & Conforto,Couro,Preto,Unissex,39,2278,100,130
Sapatênis,Esportivo,Sintético,Branco,Masculino,40,2279,100,115
Sapatênis,Casual & Conforto,Couro,Preto,Masculino,39,2280,100,130
Sapatênis,Casual & Conforto,Tecido,Cinza,Unissex,43,2281,100,120
Sapatênis,Esportivo,Couro,Branco,Unissex,39,2282,100,130
Sapatênis,Casual & Conforto,Tecido,Preto,Unissex,39,2283,100,120
Sapatênis,Casual & Conforto,Tecido,Cinza,Masculino,43,2284,100,120
Sapatênis,Esportivo,Couro,Branco,Masculino,39,2285,100,130
Sapatênis,Casual & Conforto,Tecido,Preto,Masculino,39,2286,100,120
Sapatênis,Casual & Conforto,Lona,Cinza,Unissex,43,2287,100,110
Sapatênis,Casual & Conforto,Lona,Preto,Unissex,39,2288,100,110
Sapatênis,Esportivo,Tecido,Branco,Unissex,39,2289,100,120
Sapatênis,Casual & Conforto,Lona,Cinza,Masculino,43,2290,100,110
Sapatênis,Casual & Conforto,Lona,Preto,Masculino,39,2291,100,110
Sapatênis,Casual & Conforto,Sintético,Cinza,Unissex,43,2292,100,115
Sapatênis,Casual & Conforto,Sintético,Preto,Unissex,39,2293,100,115
Sapatênis,Casual & Conforto,Sintético,Cinza,Masculino,43,2294,100,115
Sapatênis,Casual & Conforto,Sintético,Preto,Masculino,39,2295,100,115
Sapatênis,Esportivo,Tecido,Branco,Masculino,39,2296,100,120
Sapatênis,Casual & Conforto,Couro,Preto,Unissex,38,2297,100,130
Sapatênis,Esportivo,Lona,Branco,Unissex,39,2298,100,110
Sapatênis,Casual & Conforto,Couro,Preto,Masculino,38,2299,100,130
Sapatênis,Esportivo,Lona,Branco,Masculino,39,2300,100,110
Sapatênis,Casual & Conforto,Tecido,Preto,Unissex,38,2301,100,120
Sapatênis,Esportivo,Sintético,Branco,Unissex,39,2302,100,115
Sapatênis,Casual & Conforto,Tecido,Preto,Masculino,38,2303,100,120
Sapatênis,Casual & Conforto,Couro,Cinza,Unissex,42,2304,100,130
Sapatênis,Casual & Conforto,Lona,Preto,Unissex,38,2305,100,110
Sandálias,Moda,Tecido,Azul Marinho,Feminino,37,2306,80,96
Sapatênis,Casual & Conforto,Couro,Cinza,Masculino,42,2307,100,130
Sapatênis,Esportivo,Sintético,Branco,Masculino,39,2308,100,115
Sandálias,Moda,Tecido,Azul Marinho,Feminino,36,2309,80,96
Sapatênis,Casual & Conforto,Tecido,Cinza,Unissex,42,2310,100,120
Sapatênis,Esportivo,Couro,Branco,Unissex,38,2311,100,130
Sandálias,Moda,Tecido,Azul Marinho,Feminino,35,2312,80,96
Sapatênis,Casual & Conforto,Tecido,Cinza,Masculino,42,2313,100,120
Sapatênis,Esportivo,Couro,Branco,Masculino,38,2314,100,130
Sandálias,Moda,Tecido,Branco,Feminino,40,2315,80,96
Sapatênis,Esportivo,Tecido,Branco,Unissex,38,2316,100,120
Sapatênis,Esportivo,Tecido,Branco,Masculino,38,2317,100,120
Sapatênis,Casual & Conforto,Lona,Cinza,Unissex,42,2318,100,110
Sapatênis,Esportivo,Lona,Branco,Unissex,38,2319,100,110
Sapatênis,Casual & Conforto,Lona,Cinza,Masculino,42,2320,100,110
Sapatênis,Casual & Conforto,Lona,Preto,Masculino,38,2321,100,110
Sapatênis,Casual & Conforto,Sintético,Preto,Unissex,38,2322,100,115
Sapatênis,Esportivo,Lona,Branco,Masculino,38,2323,100,110
Sandálias,Moda,Tecido,Branco,Feminino,39,2324,80,96
Sapatênis,Casual & Conforto,Sintético,Cinza,Unissex,42,2325,100,115
Sapatênis,Casual & Conforto,Sintético,Preto,Masculino,38,2326,100,115
Sapatênis,Esportivo,Sintético,Branco,Unissex,38,2327,100,115
Sandálias,Moda,Tecido,Branco,Feminino,38,2328,80,96
Sapatênis,Casual & Conforto,Sintético,Cinza,Masculino,42,2329,100,115
Sapatênis,Casual & Conforto,Couro,Preto,Unissex,37,2330,100,130
Sandálias,Moda,Tecido,Branco,Feminino,37,2331,80,96
Sapatênis,Casual & Conforto,Couro,Cinza,Unissex,41,2332,100,130
Sapatênis,Casual & Conforto,Tecido,Preto,Unissex,37,2333,100,120
Sapatênis,Casual & Conforto,Couro,Cinza,Masculino,41,2334,100,130
Sapatênis,Esportivo,Sintético,Branco,Masculino,38,2335,100,115
Sapatênis,Casual & Conforto,Lona,Preto,Unissex,37,2336,100,110
Sapatênis,Casual & Conforto,Tecido,Cinza,Unissex,41,2337,100,120
Sapatênis,Casual & Conforto,Sintético,Preto,Unissex,37,2338,100,115
Sandálias,Moda,Tecido,Branco,Feminino,36,2339,80,96
Sapatênis,Casual & Conforto,Couro,Preto,Unissex,36,2340,100,130
Sandálias,Moda,Tecido,Branco,Feminino,35,2341,80,96
Sapatênis,Casual & Conforto,Tecido,Preto,Unissex,36,2342,100,120
Sandálias,Moda,Tecido,Vermelho,Feminino,40,2343,80,96
Sapatênis,Casual & Conforto,Lona,Preto,Unissex,36,2344,100,110
Sandálias,Moda,Tecido,Vermelho,Feminino,39,2345,80,96
Sapatênis,Casual & Conforto,Tecido,Cinza,Masculino,41,2346,100,120
Sapatênis,Casual & Conforto,Sintético,Preto,Unissex,36,2347,100,115
Sandálias,Moda,Tecido,Vermelho,Feminino,38,2348,80,96
Sapatênis,Casual & Conforto,Lona,Cinza,Unissex,41,2349,100,110
Sapatênis,Casual & Conforto,Couro,Preto,Unissex,35,2350,100,130
Sandálias,Moda,Tecido,Vermelho,Feminino,37,2351,80,96
Sapatênis,Casual & Conforto,Tecido,Preto,Unissex,35,2352,100,120
Sandálias,Moda,Tecido,Vermelho,Feminino,36,2353,80,96
Sapatênis,Casual & Conforto,Lona,Preto,Unissex,35,2354,100,110
Sapatênis,Casual & Conforto,Sintético,Preto,Unissex,35,2355,100,115
Sapatênis,Trabalho/Executivo,Couro,Azul Marinho,Unissex,43,2356,100,130
Sandálias,Moda,Tecido,Vermelho,Feminino,35,2357,80,96
Sapatênis,Trabalho/Executivo,Couro,Azul Marinho,Masculino,43,2358,100,130
Sandálias,Moda,Tecido,Cinza,Feminino,40,2359,80,96
Sapatênis,Trabalho/Executivo,Tecido,Azul Marinho,Unissex,43,2360,100,120
Sapatênis,Trabalho/Executivo,Tecido,Azul Marinho,Masculino,43,2361,100,120
Sapatênis,Trabalho/Executivo,Lona,Azul Marinho,Unissex,43,2362,100,110
Sapatênis,Trabalho/Executivo,Lona,Azul Marinho,Masculino,43,2363,100,110
Sandálias,Moda,Tecido,Cinza,Feminino,39,2364,80,96
Sapatênis,Trabalho/Executivo,Sintético,Azul Marinho,Unissex,43,2365,100,115
Sandálias,Moda,Tecido,Cinza,Feminino,38,2366,80,96
Sapatênis,Trabalho/Executivo,Sintético,Azul Marinho,Masculino,43,2367,100,115
Sandálias,Moda,Tecido,Cinza,Feminino,37,2368,80,96
Sapatênis,Trabalho/Executivo,Couro,Azul Marinho,Unissex,42,2369,100,130
Sandálias,Moda,Tecido,Cinza,Feminino,36,2370,80,96
Sapatênis,Trabalho/Executivo,Couro,Azul Marinho,Masculino,42,2371,100,130
Sandálias,Moda,Tecido,Cinza,Feminino,35,2372,80,96
Sapatênis,Casual & Conforto,Lona,Cinza,Masculino,41,2373,100,110
Sapatênis,Trabalho/Executivo,Tecido,Azul Marinho,Unissex,42,2374,100,120
Sandálias,Moda,Tecido,Dourado,Feminino,40,2375,80,96
Sapatênis,Trabalho/Executivo,Tecido,Azul Marinho,Masculino,42,2376,100,120
Sapatênis,Esportivo,Couro,Branco,Unissex,37,2377,100,130
Sandálias,Moda,Tecido,Dourado,Feminino,39,2378,80,96
Sapatênis,Trabalho/Executivo,Lona,Azul Marinho,Unissex,42,2379,100,110
Sapatênis,Esportivo,Tecido,Branco,Unissex,37,2380,100,120
Sandálias,Moda,Tecido,Dourado,Feminino,38,2381,80,96
Sapatênis,Trabalho/Executivo,Lona,Azul Marinho,Masculino,42,2382,100,110
Sapatênis,Esportivo,Lona,Branco,Unissex,37,2383,100,110
Sapatênis,Esportivo,Sintético,Branco,Unissex,37,2384,100,115
Sapatênis,Trabalho/Executivo,Sintético,Azul Marinho,Unissex,42,2385,100,115
Sapatênis,Casual & Conforto,Sintético,Cinza,Unissex,41,2386,100,115
Sandálias,Moda,Tecido,Dourado,Feminino,37,2387,80,96
Sapatênis,Esportivo,Couro,Branco,Unissex,36,2388,100,130
Sapatênis,Trabalho/Executivo,Sintético,Azul Marinho,Masculino,42,2389,100,115
Sapatênis,Casual & Conforto,Sintético,Cinza,Masculino,41,2390,100,115
Sapatênis,Trabalho/Executivo,Couro,Azul Marinho,Unissex,41,2391,100,130
Sapatênis,Esportivo,Tecido,Branco,Unissex,36,2392,100,120
Sapatênis,Trabalho/Executivo,Couro,Azul Marinho,Masculino,41,2393,100,130
Sapatênis,Esportivo,Lona,Branco,Unissex,36,2394,100,110
Sapatênis,Trabalho/Executivo,Tecido,Azul Marinho,Unissex,41,2395,100,120
Sapatênis,Esportivo,Sintético,Branco,Unissex,36,2396,100,115
Sapatênis,Trabalho/Executivo,Tecido,Azul Marinho,Masculino,41,2397,100,120
Sapatênis,Casual & Conforto,Couro,Cinza,Unissex,40,2398,100,130
Sapatênis,Trabalho/Executivo,Lona,Azul Marinho,Unissex,41,2399,100,110
Sapatênis,Casual & Conforto,Couro,Cinza,Masculino,40,2400,100,130
Sapatênis,Trabalho/Executivo,Lona,Azul Marinho,Masculino,41,2401,100,110
Sapatênis,Casual & Conforto,Tecido,Cinza,Unissex,40,2402,100,120
Sapatênis,Casual & Conforto,Tecido,Cinza,Masculino,40,2403,100,120
Sapatênis,Esportivo,Couro,Branco,Unissex,35,2404,100,130
Sapatênis,Casual & Conforto,Lona,Cinza,Unissex,40,2405,100,110
Sapatênis,Esportivo,Tecido,Branco,Unissex,35,2406,100,120
Sapatênis,Casual & Conforto,Lona,Cinza,Masculino,40,2407,100,110
Sapatênis,Trabalho/Executivo,Sintético,Azul Marinho,Unissex,41,2408,100,115
Sapatênis,Casual & Conforto,Sintético,Cinza,Unissex,40,2409,100,115
Sapatênis,Trabalho/Executivo,Sintético,Azul Marinho,Masculino,41,2410,100,115
Sapatênis,Trabalho/Executivo,Couro,Azul Marinho,Unissex,40,2411,100,130
Sapatênis,Trabalho/Executivo,Couro,Azul Marinho,Masculino,40,2412,100,130
Sapatênis,Trabalho/Executivo,Tecido,Azul Marinho,Unissex,40,2413,100,120
Sapatênis,Trabalho/Executivo,Tecido,Azul Marinho,Masculino,40,2414,100,120
Sapatênis,Casual & Conforto,Sintético,Cinza,Masculino,40,2415,100,115
Sapatênis,Casual & Conforto,Couro,Cinza,Unissex,39,2416,100,130
Sapatênis,Casual & Conforto,Couro,Cinza,Masculino,39,2417,100,130
Sandálias,Moda,Tecido,Dourado,Feminino,36,2418,80,96
Sapatênis,Casual & Conforto,Tecido,Cinza,Unissex,39,2419,100,120
Sapatênis,Esportivo,Lona,Branco,Unissex,35,2420,100,110
Sandálias,Moda,Tecido,Dourado,Feminino,35,2421,80,96
Sapatênis,Casual & Conforto,Tecido,Cinza,Masculino,39,2422,100,120
Sapatênis,Esportivo,Sintético,Branco,Unissex,35,2423,100,115
Sandálias,Moda,Tecido,Prata,Feminino,40,2424,80,96
Sapatênis,Casual & Conforto,Lona,Cinza,Unissex,39,2425,100,110
Sandálias,Moda,Tecido,Prata,Feminino,39,2426,80,96
Sapatênis,Casual & Conforto,Couro,Branco,Unissex,43,2427,100,130
Sapatênis,Casual & Conforto,Lona,Cinza,Masculino,39,2428,100,110
Sandálias,Moda,Tecido,Prata,Feminino,38,2429,80,96
Sapatênis,Casual & Conforto,Couro,Branco,Masculino,43,2430,100,130
Sapatênis,Casual & Conforto,Sintético,Cinza,Unissex,39,2431,100,115
Sandálias,Moda,Tecido,Prata,Feminino,37,2432,80,96
Sandálias,Moda,Tecido,Prata,Feminino,36,2433,80,96
Sapatênis,Casual & Conforto,Tecido,Branco,Unissex,43,2434,100,120
Sandálias,Moda,Tecido,Prata,Feminino,35,2435,80,96
Sapatênis,Casual & Conforto,Tecido,Branco,Masculino,43,2436,100,120
Sapatênis,Casual & Conforto,Sintético,Cinza,Masculino,39,2437,100,115
Sapatênis,Casual & Conforto,Couro,Cinza,Unissex,38,2438,100,130
Sapatênis,Casual & Conforto,Couro,Cinza,Masculino,38,2439,100,130
Sandálias,Moda,Tecido,Preto,Feminino,40,2440,80,96
Sapatênis,Casual & Conforto,Lona,Branco,Unissex,43,2441,100,110
Sandálias,Moda,Tecido,Preto,Feminino,39,2442,80,96
Sapatênis,Casual & Conforto,Lona,Branco,Masculino,43,2443,100,110
Sapatênis,Casual & Conforto,Tecido,Cinza,Unissex,38,2444,100,120
Sandálias,Moda,Tecido,Preto,Feminino,38,2445,80,96
Sapatênis,Casual & Conforto,Tecido,Cinza,Masculino,38,2446,100,120
Sapatênis,Casual & Conforto,Sintético,Branco,Unissex,43,2447,100,115
Sandálias,Moda,Tecido,Preto,Feminino,37,2448,80,96
Sapatênis,Casual & Conforto,Lona,Cinza,Unissex,38,2449,100,110
Sapatênis,Casual & Conforto,Sintético,Branco,Masculino,43,2450,100,115
Sandálias,Moda,Tecido,Preto,Feminino,36,2451,80,96
Sapatênis,Casual & Conforto,Lona,Cinza,Masculino,38,2452,100,110
Sapatênis,Casual & Conforto,Couro,Branco,Unissex,42,2453,100,130
Sandálias,Moda,Tecido,Preto,Feminino,35,2454,80,96
Sapatênis,Casual & Conforto,Sintético,Cinza,Unissex,38,2455,100,115
Sapatênis,Casual & Conforto,Couro,Branco,Masculino,42,2456,100,130
Sapatênis,Esportivo,Couro,Azul Marinho,Unissex,43,2457,100,130
